State,District,Kind_of_Data,Type_of_initative,Dropdown_list,Card Title,Card Description,Helpline_numbers,Link,Eligibilty (if any),Documents Required (if any),Duration,Any other relevant details,Source links for PDFs,
Nagaland,Kohima,district,food View,Others,Food bank,Public food shelter-   A.G. Colony; Kohima; Nagaland 797005,094360 00461,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&biw=1366&bih=608&sxsrf=ALeKk02PUcs8EysbZwY7b5PTMP5gMz7WHg:1589050430909&ei=WPm2Xtr9G_bF4-EPrvm6gAI&q=kohima%20food%20shelter%20covid%2019&oq=kohima+food+shelter+covid+19&gs_lcp=CgZwc3ktYWIQAzoECAAQRzoECCMQJzoFCAAQkQI6AggAOgUIABCDAToHCAAQChCRAjoECAAQQzoHCAAQFBCHAjoECAAQCjoGCAAQFhAeOggIABAWEAoQHjoICCEQFhAdEB46BwghEAoQoAE6CAgAEAgQDRAeOgUIIRCgAToECCEQFVDy7yxY_ZstYIqfLWgDcAN4AIABhwKIAdwukgEGMC4yMi45mAEAoAEBqgEHZ3dzLXdpeg&sclient=psy-ab&ved=2ahUKEwjdo9uTuqfpAhVhwzgGHTuXCsAQvS4wAHoECAsQHQ&uact=5&npsic=0&rflfq=1&rlha=0&rllag=25656478;94093933;838&tbm=lcl&rldimm=12654550674948725347&lqi=Chxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFI18rc4JawgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5&rldoc=1&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2&rlst=f#rlfi=hd:;si:12654550674948725347;l;Chxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFI18rc4JawgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5;mv:[[26.5511664;94.1324965];[25.600321899999997;93.7062059]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2,,,,,,
Nagaland,Kohima,district,Food View,Others,Food bank,Public food shelter - AG Rd; A.G. Colony; Kohima; Nagaland 797005,094360 01949,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&biw=1366&bih=608&sxsrf=ALeKk02PUcs8EysbZwY7b5PTMP5gMz7WHg:1589050430909&ei=WPm2Xtr9G_bF4-EPrvm6gAI&q=kohima%20food%20shelter%20covid%2019&oq=kohima+food+shelter+covid+19&gs_lcp=CgZwc3ktYWIQAzoECAAQRzoECCMQJzoFCAAQkQI6AggAOgUIABCDAToHCAAQChCRAjoECAAQQzoHCAAQFBCHAjoECAAQCjoGCAAQFhAeOggIABAWEAoQHjoICCEQFhAdEB46BwghEAoQoAE6CAgAEAgQDRAeOgUIIRCgAToECCEQFVDy7yxY_ZstYIqfLWgDcAN4AIABhwKIAdwukgEGMC4yMi45mAEAoAEBqgEHZ3dzLXdpeg&sclient=psy-ab&ved=2ahUKEwjdo9uTuqfpAhVhwzgGHTuXCsAQvS4wAHoECAsQHQ&uact=5&npsic=0&rflfq=1&rlha=0&rllag=25656478;94093933;838&tbm=lcl&rldimm=12654550674948725347&lqi=Chxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFI18rc4JawgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5&rldoc=1&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2&rlst=f#rlfi=hd:;si:12654550674948725347;l;Chxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFI18rc4JawgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5;mv:[[26.5511664;94.1324965];[25.600321899999997;93.7062059]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2,,,,,,
Nagaland,Kohima,district,Food View,Others,Food bank,Public food shelter - New Market Rd; New Market; Kohima; Nagaland 797001,093662 66393,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&biw=1366&bih=608&sxsrf=ALeKk02PUcs8EysbZwY7b5PTMP5gMz7WHg:1589050430909&ei=WPm2Xtr9G_bF4-EPrvm6gAI&q=kohima%20food%20shelter%20covid%2019&oq=kohima+food+shelter+covid+19&gs_lcp=CgZwc3ktYWIQAzoECAAQRzoECCMQJzoFCAAQkQI6AggAOgUIABCDAToHCAAQChCRAjoECAAQQzoHCAAQFBCHAjoECAAQCjoGCAAQFhAeOggIABAWEAoQHjoICCEQFhAdEB46BwghEAoQoAE6CAgAEAgQDRAeOgUIIRCgAToECCEQFVDy7yxY_ZstYIqfLWgDcAN4AIABhwKIAdwukgEGMC4yMi45mAEAoAEBqgEHZ3dzLXdpeg&sclient=psy-ab&ved=2ahUKEwjdo9uTuqfpAhVhwzgGHTuXCsAQvS4wAHoECAsQHQ&uact=5&npsic=0&rflfq=1&rlha=0&rllag=25656478;94093933;838&tbm=lcl&rldimm=12654550674948725347&lqi=Chxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFI18rc4JawgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5&rldoc=1&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2&rlst=f#rlfi=hd:;si:12654550674948725347;l;Chxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFI18rc4JawgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5;mv:[[26.5511664;94.1324965];[25.600321899999997;93.7062059]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2,,,,,,
Nagaland,Kohima,district,Food View,Others,Food bank,Public food shelter - Daklane Rd; Naga Bazar; Kohima; Nagaland 797001,094360 71508,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&biw=1366&bih=608&sxsrf=ALeKk02PUcs8EysbZwY7b5PTMP5gMz7WHg:1589050430909&ei=WPm2Xtr9G_bF4-EPrvm6gAI&q=kohima%20food%20shelter%20covid%2019&oq=kohima+food+shelter+covid+19&gs_lcp=CgZwc3ktYWIQAzoECAAQRzoECCMQJzoFCAAQkQI6AggAOgUIABCDAToHCAAQChCRAjoECAAQQzoHCAAQFBCHAjoECAAQCjoGCAAQFhAeOggIABAWEAoQHjoICCEQFhAdEB46BwghEAoQoAE6CAgAEAgQDRAeOgUIIRCgAToECCEQFVDy7yxY_ZstYIqfLWgDcAN4AIABhwKIAdwukgEGMC4yMi45mAEAoAEBqgEHZ3dzLXdpeg&sclient=psy-ab&ved=2ahUKEwjdo9uTuqfpAhVhwzgGHTuXCsAQvS4wAHoECAsQHQ&uact=5&npsic=0&rflfq=1&rlha=0&rllag=25656478;94093933;838&tbm=lcl&rldimm=12654550674948725347&lqi=Chxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFI18rc4JawgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5&rldoc=1&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2&rlst=f#rlfi=hd:;si:12654550674948725347;l;Chxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFI18rc4JawgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5;mv:[[26.5511664;94.1324965];[25.600321899999997;93.7062059]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2,,,,,,
Nagaland,Kohima,district,Food View,Others,Food bank,Public food shelter -Kohima; Nagaland 797001,094360 05299,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&biw=1366&bih=608&sxsrf=ALeKk02PUcs8EysbZwY7b5PTMP5gMz7WHg:1589050430909&ei=WPm2Xtr9G_bF4-EPrvm6gAI&q=kohima%20food%20shelter%20covid%2019&oq=kohima+food+shelter+covid+19&gs_lcp=CgZwc3ktYWIQAzoECAAQRzoECCMQJzoFCAAQkQI6AggAOgUIABCDAToHCAAQChCRAjoECAAQQzoHCAAQFBCHAjoECAAQCjoGCAAQFhAeOggIABAWEAoQHjoICCEQFhAdEB46BwghEAoQoAE6CAgAEAgQDRAeOgUIIRCgAToECCEQFVDy7yxY_ZstYIqfLWgDcAN4AIABhwKIAdwukgEGMC4yMi45mAEAoAEBqgEHZ3dzLXdpeg&sclient=psy-ab&ved=2ahUKEwjdo9uTuqfpAhVhwzgGHTuXCsAQvS4wAHoECAsQHQ&uact=5&npsic=0&rflfq=1&rlha=0&rllag=25656478;94093933;838&tbm=lcl&rldimm=12654550674948725347&lqi=Chxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFI18rc4JawgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5&rldoc=1&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2&rlst=f#rlfi=hd:;si:12654550674948725347;l;Chxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFI18rc4JawgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5;mv:[[26.5511664;94.1324965];[25.600321899999997;93.7062059]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2,,,,,,
Nagaland,Kohima,district,Food View,Others,Food bank,Public food shelter -Kezie; Kohima; Nagaland 797001,089747 29668,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&biw=1366&bih=608&sxsrf=ALeKk02PUcs8EysbZwY7b5PTMP5gMz7WHg:1589050430909&ei=WPm2Xtr9G_bF4-EPrvm6gAI&q=kohima%20food%20shelter%20covid%2019&oq=kohima+food+shelter+covid+19&gs_lcp=CgZwc3ktYWIQAzoECAAQRzoECCMQJzoFCAAQkQI6AggAOgUIABCDAToHCAAQChCRAjoECAAQQzoHCAAQFBCHAjoECAAQCjoGCAAQFhAeOggIABAWEAoQHjoICCEQFhAdEB46BwghEAoQoAE6CAgAEAgQDRAeOgUIIRCgAToECCEQFVDy7yxY_ZstYIqfLWgDcAN4AIABhwKIAdwukgEGMC4yMi45mAEAoAEBqgEHZ3dzLXdpeg&sclient=psy-ab&ved=2ahUKEwjdo9uTuqfpAhVhwzgGHTuXCsAQvS4wAHoECAsQHQ&uact=5&npsic=0&rflfq=1&rlha=0&rllag=25656478;94093933;838&tbm=lcl&rldimm=12654550674948725347&lqi=Chxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFI18rc4JawgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5&rldoc=1&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2&rlst=f#rlfi=hd:;si:12654550674948725347;l;Chxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFI18rc4JawgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5;mv:[[26.5511664;94.1324965];[25.600321899999997;93.7062059]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2,,,,,,
Nagaland,Kohima,district,Food View,Others,Food bank,Public food shelter -Naga Bazar Rd; Naga Bazaar; Kohima; Nagaland 797001,094362 08733,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&biw=1366&bih=608&sxsrf=ALeKk02PUcs8EysbZwY7b5PTMP5gMz7WHg:1589050430909&ei=WPm2Xtr9G_bF4-EPrvm6gAI&q=kohima%20food%20shelter%20covid%2019&oq=kohima+food+shelter+covid+19&gs_lcp=CgZwc3ktYWIQAzoECAAQRzoECCMQJzoFCAAQkQI6AggAOgUIABCDAToHCAAQChCRAjoECAAQQzoHCAAQFBCHAjoECAAQCjoGCAAQFhAeOggIABAWEAoQHjoICCEQFhAdEB46BwghEAoQoAE6CAgAEAgQDRAeOgUIIRCgAToECCEQFVDy7yxY_ZstYIqfLWgDcAN4AIABhwKIAdwukgEGMC4yMi45mAEAoAEBqgEHZ3dzLXdpeg&sclient=psy-ab&ved=2ahUKEwjdo9uTuqfpAhVhwzgGHTuXCsAQvS4wAHoECAsQHQ&uact=5&npsic=0&rflfq=1&rlha=0&rllag=25656478;94093933;838&tbm=lcl&rldimm=12654550674948725347&lqi=Chxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFI18rc4JawgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5&rldoc=1&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2&rlst=f#rlfi=hd:;si:12654550674948725347;l;Chxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFI18rc4JawgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5;mv:[[26.5511664;94.1324965];[25.600321899999997;93.7062059]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2,,,,,,
Nagaland,Kohima,district,Food View,Others,Food bank,Public food shelter -Naga Bazar Rd; Naga Bazaar; Kohima; Nagaland 797001,094362 08733,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&biw=1366&bih=608&sxsrf=ALeKk02PUcs8EysbZwY7b5PTMP5gMz7WHg:1589050430909&ei=WPm2Xtr9G_bF4-EPrvm6gAI&q=kohima%20food%20shelter%20covid%2019&oq=kohima+food+shelter+covid+19&gs_lcp=CgZwc3ktYWIQAzoECAAQRzoECCMQJzoFCAAQkQI6AggAOgUIABCDAToHCAAQChCRAjoECAAQQzoHCAAQFBCHAjoECAAQCjoGCAAQFhAeOggIABAWEAoQHjoICCEQFhAdEB46BwghEAoQoAE6CAgAEAgQDRAeOgUIIRCgAToECCEQFVDy7yxY_ZstYIqfLWgDcAN4AIABhwKIAdwukgEGMC4yMi45mAEAoAEBqgEHZ3dzLXdpeg&sclient=psy-ab&ved=2ahUKEwjdo9uTuqfpAhVhwzgGHTuXCsAQvS4wAHoECAsQHQ&uact=5&npsic=0&rflfq=1&rlha=0&rllag=25656478;94093933;838&tbm=lcl&rldimm=12654550674948725347&lqi=Chxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFI18rc4JawgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5&rldoc=1&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2&rlst=f#rlfi=hd:;si:12654550674948725347;l;Chxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFI18rc4JawgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxrb2hpbWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5;mv:[[26.5511664;94.1324965];[25.600321899999997;93.7062059]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2,,,,,,
Nagaland,Longleng,District,Health View,Speciality Hospitals,Covid Hospital,Longleng District Hospital,,https://nagahealth.nagaland.gov.in/wp-content/uploads/2020/03/Order-Longleng-DH-as-COVID19-Hospital-1st-April-2020.pdf,,,,,https://nagahealth.nagaland.gov.in,
Nagaland,Mokokchung,District,Health View,Covid 19 Testing Centres,Govt Testing lab,Imkongliba Memorial District Hospital; Mokokchung,,https://www.icmr.gov.in/pdf/covid/labs/COVID_Testing_Labs_08052020.pdf,,,,,,
Nagaland,Mokokchung,District,Health View,Speciality Hospitals,Covid Hospital - Govt.,Imkongliba Memorial District Hospital (IMDH),,https://nagahealth.nagaland.gov.in/wp-content/uploads/2020/03/Order-IMDH-Identified-as-COVID19-Hospital-31st-March-2020.pdf,,,,,https://nagahealth.nagaland.gov.in,
Nagaland,Mon,District,Health View,Covid 19 Testing Centres,Govt Testing lab,District Hospital; Mon,,https://www.icmr.gov.in/pdf/covid/labs/COVID_Testing_Labs_08052020.pdf,,,,,,
Nagaland,Mon,District,Health View,Speciality Hospitals,Covid Hospital - Govt.,Mon District Hospital,,https://nagahealth.nagaland.gov.in/wp-content/uploads/2020/03/7-District-Hospitals-Designated-COVID19-Hospital-additional-28th-April-2020.pdf,,,,,https://nagahealth.nagaland.gov.in,
Nagaland,Mon,District,Others,,Video lessons for Secondary School students from District admin,On Youtube channel : Deputy Commissioner; May 4 Onwards,,https://twitter.com/NagalandPage/status/1259117768424603650/photo/1,,,,Posted on Twitter by DC MON,,
Nagaland,Mon,District,Others,,Mobile ATM Service in the district - In all wards of the district,Operated by Abraham; Common Service Point - Schedule in the link,8974337358,https://cdn.s3waas.gov.in/s368264bdb65b97eeae6788aa3348e553c/uploads/2020/04/2020042958.pdf,,,,For complaints related to Mobile ATM services; call: 8837358017; 8974246573,https://mon.nic.in/document-category/office-order/,
Nagaland,Mon,District,Others,,Mobile ATM Services by IndustInd BAnk (Spice Money),Schedule in the link; only withdrawals permitted,,https://cdn.s3waas.gov.in/s368264bdb65b97eeae6788aa3348e553c/uploads/2020/04/2020041830.pdf,,,,For complaints related to Mobile ATM services; call: 8837358017; 8974246573,https://mon.nic.in/document-category/office-order/,
Nagaland,Mon,District,Health View,Health: Others,Walk in Sample Collection Kiosk,At District hospital,,,,,,,,
Nagaland,Peren,,,,,,,,,,,,https://peren-district.nic.in/,
Nagaland,Phek,District,Health View,Speciality Hospitals,Covid Hospital,Phek District Hospital,,https://nagahealth.nagaland.gov.in/wp-content/uploads/2020/03/7-District-Hospitals-Designated-COVID19-Hospital-additional-28th-April-2020.pdf,,,,,https://nagahealth.nagaland.gov.in,
Nagaland,Tuensang,District,Health View,Speciality Hospitals,Covid Hospital - Govt.,Tuensang District Hospital,,https://nagahealth.nagaland.gov.in/wp-content/uploads/2020/03/7-District-Hospitals-Designated-COVID19-Hospital-additional-28th-April-2020.pdf,,,,,https://nagahealth.nagaland.gov.in,
Nagaland,Tuensang,District,Food View,Ration,Ration distribution under PMGKAY for May 2020,To commence from May 7 2020,,https://pbs.twimg.com/media/EW-8xScUwAA-aPs?format=jpg&name=900x900,,,,Posted on Twitter by DC Tuensang,,
Nagaland,Wokha,District,Health View,Speciality Hospitals,Covid Hospital,Wokha District Hospital,,https://nagahealth.nagaland.gov.in/wp-content/uploads/2020/03/7-District-Hospitals-Designated-COVID19-Hospital-additional-28th-April-2020.pdf,,,,,https://nagahealth.nagaland.gov.in,
Nagaland,Zunheboto,District,Health View,Speciality Hospitals,Covid Hospital,Zunheboto District Hospital,,https://nagahealth.nagaland.gov.in/wp-content/uploads/2020/03/7-District-Hospitals-Designated-COVID19-Hospital-additional-28th-April-2020.pdf,,,,,https://nagahealth.nagaland.gov.in,
Nagaland,Zunheboto,District,Others,,Facilitation centre for locals/migrants stranded in Zunheboto,Dy Commissioner Office ILP CELL,9615671064; 8731926878,https://twitter.com/dipr_nagaland/status/1258015459779072001/photo/1,,,,Updated on Twitter by DIPR Nagaland,,
Tripura,ALL,State,Health View,Covid-19 Testing Centre,Government laboratory for RT-PCR covid test,Government Medical College; Agartala,,https://www.icmr.gov.in/,,,,,,
Tripura,ALL,State,Others,,Public grievance portal,gaarpg[dot]agt-tr[at]gov[dot]in,,https://grievance.tripura.gov.in/,,,,,,
Tripura,ALL,State,E-pass,,E-pass can be applied at Twiprasa app; One Companion App for Tripura,One stop solution to all citizen services in the state of Tripura to provide essential communication and service: Twipsara App related techinical support on given numbers (both call and WhatsApp),6909365653; 7005674272,https://play.google.com/store/apps/details?id=io.dot.onecompanion&pcampaignid=pcampaignidMKT-Other-globa,,,,,https://tripura-e-curfew-pass.netlify.app/,
Tripura,ALL,State,Food View,Food Delivery,For essential services including food,Twiprasa app; One Companion App for Tripura; contact numbers for app related technical query (both call and WhatsApp),6909365653; 7005674272,https://play.google.com/store/apps/details?id=io.dot.onecompanion&pcampaignid=pcampaignidMKT-Other-globa,,,,,https://tripura-e-curfew-pass.netlify.app/,
Tripura,ALL,State,Health View,Medicine Delivery,For essential services including medicines,Twiprasa app; One Companion App for Tripura contact numbers for app related technical query (both call and WhatsApp),6909365653; 7005674272,https://play.google.com/store/apps/details?id=io.dot.onecompanion&pcampaignid=pcampaignidMKT-Other-globa,,,,,https://tripura-e-curfew-pass.netlify.app/,
Tripura,ALL,State,Others,,GOVT. portal for people of tripura stranded in other states,,,https://covid19.tripura.gov.in/Visitor/VerifyCaller.aspx,,,,,,
Tripura,ALL,State,Others,,Govt. portal for people stranded in Tripura,,,https://covid19.tripura.gov.in/Visitor/VerifyCaller.aspx,,,,,,
Tripura,Dhalai,District,,,,,,https://dhalai.nic.in/,,,,,,
Tripura,Gomati,District,,,,,,https://gomati.nic.in/,,,,,,
Tripura,Khowai,District,,,,,,https://khowai.nic.in/,,,,,,
Tripura,North Tripura,E-Pass,,Curfew Pass online Helpline,Email id: dmnorthcovid2019@gmail.com,,7005222565,https://cdn.s3waas.gov.in/s3fccb3cdc9acc14a6e70a12f74560c026/uploads/2020/04/2020041598.jpg,,,,,https://northtripura.nic.in/,
Tripura,Sephahijala,,,,,,,https://sepahijala.nic.in/,,,,,,
Tripura,South Tripura,,,,,,,https://southtripura.nic.in/,,,,,,
Tripura,Unakoti,,,,,,,https://unakoti.nic.in/,,,,,,
Tripura,West Tripura,,,,,,,https://westtripura.nic.in/,,,,,,
Sikkim,ALL,State,Health View,Others,STNM hospital ANM number,,9434711402,https://sikkim.gov.in/Content/img/corona%20virus.jpg,,,,,,
Sikkim,ALL,State,Other,,For people stranded outside Sikkim,,(03592) - 201145 / 202461 6295756071 / 6297298807 / 6295728492,http://registration.covid19sikkim.org/,,,,,,
Sikkim,ALL,State,E-Pass View,,APPLICATION FORM FOR ISSUANCE OF VEHICLE e-PASS,,,https://eservices.sikkim.gov.in/directApply.do?serviceId=1364,,,,,,
Sikkim,ALL,State,E-Pass View,,Instruction guidelines for applying E-pass,,,https://covid19sikkim.org/Uploads/Guideline/applicant_instructions.pdf,,,,,,
Sikkim,ALL,State,Food View,Food Delivery,Delivery of grocery; vegetables; milk delivery; meat; bakery etc.,Portal both for ones who need supply or have supply,,https://sikkimlocalsupply.com/service_providers,,,,,,
Sikkim,ALL,State,Health View,Covid-19 Testing Centre,Government Laboratory for TrueNat Covid Test,IRL; STNM Hospital; Gangtok,,https://www.icmr.gov.in/,,,,,,
Sikkim,ALL,State,Health View,Medicine Delivery,Delivery of medicine etc.,Portal both for ones who need supply or have supply,,https://sikkimlocalsupply.com/service_providers,,,,,,
Sikkim,ALL,State,Health View,Others,Names of Quarantine Facilities,,,https://covid19sikkim.org/home#news,,,,,,
Sikkim,ALL,State,Health View,Others,Daily Health Bulletin,,,https://covid19sikkim.org/home/allbulletins,,,,,,
Sikkim,ALL,State,Others,,Portal both for ones who need supply or have supply in various categories of essentials like LPG; Bank; electrician etc.,,,https://sikkimlocalsupply.com/,,,,,,
Sikkim,East Sikkim,District,,,,,,https://eastsikkim.nic.in/,,,,,,
Sikkim,North Sikkim,District,,,,,,https://northsikkim.nic.in/,,,,,,
Sikkim,South Sikkim,District,,,,,,https://southsikkim.nic.in/,,,,,,
Sikkim,West Sikkim,District,,,,,,https://westsikkim.nic.in/,,,,,,
Rajasthan,ALL,State,Health View,Others,Toll Free Ambulance Helpline no.,,104/108,https://covidinfo.rajasthan.gov.in/en/,,,,,,
Rajasthan,ALL,State,E-pass,,,,,epass.rajasthan.gov.in,,,,,,
Rajasthan,ALL,State,Health View,Isolation Centres,Isolation Centres,,,https://covidinfo.rajasthan.gov.in/en/covid-isolation-hospital.php,,,,,,
Rajasthan,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR covid Test,Sawai Man Singh Medical College; Jaipur,,https://www.icmr.gov.in/,,,,,,
Rajasthan,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR covid Test,Rajasthan University of Health Sciences Medical; College; Jaipur,,https://www.icmr.gov.in/,,,,,,
Rajasthan,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR covid Test,Dr. Sampurnan and Medical College; Jodhpur,,https://www.icmr.gov.in/,,,,,,
